id,index_time,author,description,keywords,license_url,content,url,source_file_path,source_file_offset,domain,text,content_type_full
"20200327173031/bIKPlEI50DfnsmMTx1XR1g==","Mon Oct 23 08:24:29 GMT 2023","","Class A3 4-6-2 steam locomotive number 60103 'Flying Scotsman' at King's Cross station, 1963. This photograph was taken just before Flying Scotsman's last journey to Doncaster, where she was made. 'Flying Scotsman' is one of the most famous locomotives. It was built in 1923, by the London & North Eastern Railway (LNER) at Doncaster works. She pulled the Flying Scotsman train from London to Edinburgh. In 1928, the Flying Scotsman completed its first non stop run to Edinburgh. The journey was 392 miles, the longest non stop journey in the world. The engine has just been bought by Alan Pegler who is standing on the buffer beamPhotographer1960's","","","","http://journal.sciencemuseum.ac.uk/ImageGen.ashx?image=/media/2325/figure-6.jpg&compression=90&height=125&width=125","/host_dir/MW-TNAUKGWA-41399-000-20200327172357-www.gov.uk-00024.warc.gz","414591577","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20200327173100/7FhA+ADo2k3V7ZcgDvML/g==","Mon Oct 23 08:24:32 GMT 2023","","Class A3 4-6-2 steam locomotive number 60103 'Flying Scotsman' at King's Cross station, 1963. This photograph was taken just before Flying Scotsman's last journey to Doncaster, where she was made. 'Flying Scotsman' is one of the most famous locomotives. It was built in 1923, by the London & North Eastern Railway (LNER) at Doncaster works. She pulled the Flying Scotsman train from London to Edinburgh. In 1928, the Flying Scotsman completed its first non stop run to Edinburgh. The journey was 392 miles, the longest non stop journey in the world. The engine has just been bought by Alan Pegler who is standing on the buffer beamPhotographer1960's","","","","http://journal.sciencemuseum.ac.uk/ImageGen.ashx?image=/media/2380/figure-6-hero-b.jpg&compression=90&width=558","/host_dir/MW-TNAUKGWA-41399-000-20200327172357-www.gov.uk-00024.warc.gz","460335888","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20200327235317/EiNO4fKViyVUte/oJW0Hmg==","Mon Oct 23 08:52:08 GMT 2023","","Class A3 4-6-2 steam locomotive number 60103 'Flying Scotsman' at King's Cross station, 1963. This photograph was taken just before Flying Scotsman's last journey to Doncaster, where she was made. 'Flying Scotsman' is one of the most famous locomotives. It was built in 1923, by the London & North Eastern Railway (LNER) at Doncaster works. She pulled the Flying Scotsman train from London to Edinburgh. In 1928, the Flying Scotsman completed its first non stop run to Edinburgh. The journey was 392 miles, the longest non stop journey in the world. The engine has just been bought by Alan Pegler who is standing on the buffer beamPhotographer1960's","","","","http://journal.sciencemuseum.ac.uk/media/2316/figure-6.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327234842-www.gov.uk-00051.warc.gz","175118997","sciencemuseum.ac.uk","","image/jpeg; version=2.2.1"
"20230908220130/dkDOveY3EylvdaGLTydKhA==","Mon Oct 23 08:47:51 GMT 2023","","Section of Airway DiseaseTankut G. Guney Faculty of Medicine, National Heart & Lung Institute Research PostgraduateTankut G. Guney is a research technician at the National Heart and Lung Institute, Imperial College London.He completed his undergraduate degree in Human Genetics at University College London and obtained his MSc. in Human Molecular Genetics at Imperial College London. Between 2011-2012 he worked as a Research Technician in the department of Surgery and Cancer investigating the effect of cytokines in drug resistance in ovarian cancer.He joined the section of Airway Disease in 2012 and is currently researching the role of macrophages in non-smoking COPD caused by biomass fuel exposure.","","","","https://imperialbrc.nihr.ac.uk/wp-content/uploads/2023/06/180405_guney_tankut_nhli_044-768x432.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908215649-www.gov.uk-00033.warc.gz","129079416","nihr.ac.uk","","image/jpeg; version=1.01"
"20230908220130/zCotq9MmQmZcN8N7inmRDg==","Mon Oct 23 08:47:51 GMT 2023","","Section of Airway DiseaseTankut G. Guney Faculty of Medicine, National Heart & Lung Institute Research PostgraduateTankut G. Guney is a research technician at the National Heart and Lung Institute, Imperial College London.He completed his undergraduate degree in Human Genetics at University College London and obtained his MSc. in Human Molecular Genetics at Imperial College London. Between 2011-2012 he worked as a Research Technician in the department of Surgery and Cancer investigating the effect of cytokines in drug resistance in ovarian cancer.He joined the section of Airway Disease in 2012 and is currently researching the role of macrophages in non-smoking COPD caused by biomass fuel exposure.","","","","https://imperialbrc.nihr.ac.uk/wp-content/uploads/2023/06/180405_guney_tankut_nhli_044-2048x1152.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908215649-www.gov.uk-00033.warc.gz","129452332","nihr.ac.uk","","image/jpeg; version=1.01"
"20230908220131/7GF7bCRXd/jTnLeuQECWLQ==","Mon Oct 23 08:47:51 GMT 2023","","Section of Airway DiseaseTankut G. Guney Faculty of Medicine, National Heart & Lung Institute Research PostgraduateTankut G. Guney is a research technician at the National Heart and Lung Institute, Imperial College London.He completed his undergraduate degree in Human Genetics at University College London and obtained his MSc. in Human Molecular Genetics at Imperial College London. Between 2011-2012 he worked as a Research Technician in the department of Surgery and Cancer investigating the effect of cytokines in drug resistance in ovarian cancer.He joined the section of Airway Disease in 2012 and is currently researching the role of macrophages in non-smoking COPD caused by biomass fuel exposure.","","","","https://imperialbrc.nihr.ac.uk/wp-content/uploads/2023/06/180405_guney_tankut_nhli_044-1340x754.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908215649-www.gov.uk-00033.warc.gz","130369900","nihr.ac.uk","","image/jpeg; version=1.01"
"20230908220132/VfWESAjSOW3leUY2avL5pw==","Mon Oct 23 08:47:51 GMT 2023","","Section of Airway DiseaseTankut G. Guney Faculty of Medicine, National Heart & Lung Institute Research PostgraduateTankut G. Guney is a research technician at the National Heart and Lung Institute, Imperial College London.He completed his undergraduate degree in Human Genetics at University College London and obtained his MSc. in Human Molecular Genetics at Imperial College London. Between 2011-2012 he worked as a Research Technician in the department of Surgery and Cancer investigating the effect of cytokines in drug resistance in ovarian cancer.He joined the section of Airway Disease in 2012 and is currently researching the role of macrophages in non-smoking COPD caused by biomass fuel exposure.","","","","https://imperialbrc.nihr.ac.uk/wp-content/uploads/2023/06/180405_guney_tankut_nhli_044-1536x864.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908215649-www.gov.uk-00033.warc.gz","130721732","nihr.ac.uk","","image/jpeg; version=1.01"
"20230908220133/d06SWhM9iN5yIxK2xXKwWw==","Mon Oct 23 08:47:51 GMT 2023","","Section of Airway DiseaseTankut G. Guney Faculty of Medicine, National Heart & Lung Institute Research PostgraduateTankut G. Guney is a research technician at the National Heart and Lung Institute, Imperial College London.He completed his undergraduate degree in Human Genetics at University College London and obtained his MSc. in Human Molecular Genetics at Imperial College London. Between 2011-2012 he worked as a Research Technician in the department of Surgery and Cancer investigating the effect of cytokines in drug resistance in ovarian cancer.He joined the section of Airway Disease in 2012 and is currently researching the role of macrophages in non-smoking COPD caused by biomass fuel exposure.","","","","https://imperialbrc.nihr.ac.uk/wp-content/uploads/2023/06/180405_guney_tankut_nhli_044-756x425.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908215649-www.gov.uk-00033.warc.gz","131055434","nihr.ac.uk","","image/jpeg; version=1.01"
"20230908220950/lIlAVTR3XgieP4MDb1VZSQ==","Mon Oct 23 08:50:24 GMT 2023","","Class A3 4-6-2 steam locomotive number 60103 'Flying Scotsman' at King's Cross station, 1963. This photograph was taken just before Flying Scotsman's last journey to Doncaster, where she was made. 'Flying Scotsman' is one of the most famous locomotives. It was built in 1923, by the London & North Eastern Railway (LNER) at Doncaster works. She pulled the Flying Scotsman train from London to Edinburgh. In 1928, the Flying Scotsman completed its first non stop run to Edinburgh. The journey was 392 miles, the longest non stop journey in the world. The engine has just been bought by Alan Pegler who is standing on the buffer beamPhotographer1960's","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/04/figure-6-hero-b-300x161.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908220615-www.gov.uk-00034.warc.gz","260975790","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20230908220953/zDNaG7hssfhC2hosWSbUJQ==","Mon Oct 23 08:50:25 GMT 2023","","Class A3 4-6-2 steam locomotive number 60103 'Flying Scotsman' at King's Cross station, 1963. This photograph was taken just before Flying Scotsman's last journey to Doncaster, where she was made. 'Flying Scotsman' is one of the most famous locomotives. It was built in 1923, by the London & North Eastern Railway (LNER) at Doncaster works. She pulled the Flying Scotsman train from London to Edinburgh. In 1928, the Flying Scotsman completed its first non stop run to Edinburgh. The journey was 392 miles, the longest non stop journey in the world. The engine has just been bought by Alan Pegler who is standing on the buffer beamPhotographer1960's","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/05/figure-6-3.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908220615-www.gov.uk-00034.warc.gz","264985286","sciencemuseum.ac.uk","","image/jpeg; version=2.2.1"
"20230908221011/2Ll8yCFgb6pG2JAphq/eeA==","Mon Oct 23 08:50:26 GMT 2023","","Class A3 4-6-2 steam locomotive number 60103 'Flying Scotsman' at King's Cross station, 1963. This photograph was taken just before Flying Scotsman's last journey to Doncaster, where she was made. 'Flying Scotsman' is one of the most famous locomotives. It was built in 1923, by the London & North Eastern Railway (LNER) at Doncaster works. She pulled the Flying Scotsman train from London to Edinburgh. In 1928, the Flying Scotsman completed its first non stop run to Edinburgh. The journey was 392 miles, the longest non stop journey in the world. The engine has just been bought by Alan Pegler who is standing on the buffer beamPhotographer1960's","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/04/figure-6-hero-b.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908220615-www.gov.uk-00034.warc.gz","281316028","sciencemuseum.ac.uk","","image/jpeg; version=2.2.1"
"20200327215621/7k2qjkAGMv9selxgTjGasw==","Mon Oct 23 09:19:59 GMT 2023","","IMPERIAL WAR MUSEUM GALLERIES AT THE CRYSTAL PALACE, 1920-1924 (Q 31412) Visitors to the Imperial War Museum examine a model at the Imperial War Museum shortly after the Museum first opened to the public at Crystal Palace, London in 1920. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/205191589","","","","https://media.iwm.org.uk/ciim5/34/694/large_000000.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327215614-www.gov.uk-00041.warc.gz","7160058","iwm.org.uk","","image/jpeg"
"20230908214820/y2Wh4C5vxRASWkbfNgdqwA==","Mon Oct 23 08:39:30 GMT 2023","john gay","a street view with an open gas street light in the foreground, two high walls to either side of the road, a man walking, traffic on the road and the gasometers at kings cross in the distance imperial gas light and coke company gas holders greater london camden camden town","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2023/01/Fig-3-John-Gay-AA073057-300x292.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908214808-www.gov.uk-00032.warc.gz","3349770","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20230908214821/lbiW0pRAi2yxJdUGIwqB1w==","Mon Oct 23 08:39:30 GMT 2023","john gay","a street view with an open gas street light in the foreground, two high walls to either side of the road, a man walking, traffic on the road and the gasometers at kings cross in the distance imperial gas light and coke company gas holders greater london camden camden town","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2023/01/Fig-3-John-Gay-AA073057-1536x1495.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908214808-www.gov.uk-00032.warc.gz","3918084","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20230908214822/++DWjkDtTxjB3DP/IoXt/A==","Mon Oct 23 08:39:30 GMT 2023","john gay","a street view with an open gas street light in the foreground, two high walls to either side of the road, a man walking, traffic on the road and the gasometers at kings cross in the distance imperial gas light and coke company gas holders greater london camden camden town","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2023/01/Fig-3-John-Gay-AA073057-2048x1993.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908214808-www.gov.uk-00032.warc.gz","4209399","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20230908214822/4oxw0JfY43CAbPLm5RbH3A==","Mon Oct 23 08:39:30 GMT 2023","john gay","a street view with an open gas street light in the foreground, two high walls to either side of the road, a man walking, traffic on the road and the gasometers at kings cross in the distance imperial gas light and coke company gas holders greater london camden camden town","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2023/01/Fig-3-John-Gay-AA073057-1024x997.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908214808-www.gov.uk-00032.warc.gz","5212100","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20230908214828/RPA0H+RRCaXI7vkFTA8Ghw==","Mon Oct 23 08:39:31 GMT 2023","john gay","a street view with an open gas street light in the foreground, two high walls to either side of the road, a man walking, traffic on the road and the gasometers at kings cross in the distance imperial gas light and coke company gas holders greater london camden camden town","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2023/01/Fig-3-John-Gay-AA073057-768x748.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908214808-www.gov.uk-00032.warc.gz","12978094","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20230908214834/urbQVkNNC9e8mX/bk7DweQ==","Mon Oct 23 08:39:32 GMT 2023","john gay","a street view with an open gas street light in the foreground, two high walls to either side of the road, a man walking, traffic on the road and the gasometers at kings cross in the distance imperial gas light and coke company gas holders greater london camden camden town","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2023/01/Fig-3-John-Gay-AA073057-125x125.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908214808-www.gov.uk-00032.warc.gz","22796742","sciencemuseum.ac.uk","","image/jpeg; version=1.01"
"20200327150825/M1zHPwvYG/9QDTv1r+wuJg==","Mon Oct 23 08:32:04 GMT 2023","","The Great Eastern on Stocks. Coloured illustration from 'The London illustrated News', Vol 31 page 465 July-Dec 1857, showing 'The great eastern' under construction and sitting on the stocks. The Great Eastern was designed by Isambard Kingdom Brunel and built during 1857 by the engineer and iron-ship designer John Scott Russell.","","","","https://www.museumoflondon.org.uk/application/files/1115/6534/7281/sseasternfact.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327150409-www.gov.uk-00012.warc.gz","326728355","museumoflondon.org.uk","","image/jpeg; version=2.2.1"
"20230908220128/a1Sv9gToiF9HzfHkNIF/8Q==","Mon Oct 23 08:47:51 GMT 2023","Dave Guttridge ThePhotographic Unit","Clinical Research Facility LabResearchers are studying the effects of a high protein diet on weight loss, appetite and body composition. . The study is run by the Imperial College Academic Health Science Centre – a collaboration between Imperial College Healthcare NHS and Imperial College London which aims to improve patient care through education and research.","","","","https://imperialbrc.nihr.ac.uk/wp-content/uploads/2023/06/15_331-ICL-AHSC-022-756x425.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908215649-www.gov.uk-00033.warc.gz","128134539","nihr.ac.uk","","image/jpeg; version=1.01"
