id,index_time,author,description,keywords,license_url,url,image_size,source_file_path,source_file_offset
"20200327144548/1HdgGDfSlHUzGmBvjgJszA==","Mon Oct 16 13:01:08 GMT 2023","","photograph (Q 66159) Officers of the Women Police Service led by Inspector Mary Allen, a former suffragette, maintain order at the Women�s War Work Exhibition, Knightsbridge, London, May 1916 Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/205313224","","","https://media.iwm.org.uk/ciim5/329/779/large_000000.jpg","504000","/host_dir/MW-TNAUKGWA-41399-000-20200327143824-www.gov.uk-00010.warc.gz","134463649"
"20200327202443/5J1nkuOnMr6baLnBrW9Z8A==","Mon Oct 16 12:40:40 GMT 2023","","NURSE EDITH CAVELL 1865-1915 (Q 15064B) A portrait of Edith Cavell, head of L'Ecole d'Infirmiere Dimplonier (Belgian nursing school) in Brussels, in her uniform, before the First World War. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/205022522","","","https://www.iwm.org.uk/sites/default/files/2018-07/1_131.jpg","524800","/host_dir/MW-TNAUKGWA-41399-000-20200327201751-www.gov.uk-00035.warc.gz","159078348"
"20200327144543/pI/oeLjf2jTLbc3znscT1A==","Mon Oct 16 13:01:08 GMT 2023","","THE VE DAY, 8 MAY 1945 (H 41849) Churchill waves to crowds in Whitehall on the day he broadcast to the nation that the war with Germany had been won, 8 May 1945. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/205206153","","","https://media.iwm.org.uk/ciim5/49/118/large_000000.jpg","636800","/host_dir/MW-TNAUKGWA-41399-000-20200327143824-www.gov.uk-00010.warc.gz","126315546"
"20200327202604/eNlx7NEmzFZeh11xo0I75w==","Mon Oct 16 12:40:50 GMT 2023","Richard Ash","British Soldiers Repatriation 14.07.09Thousands of ex-servicemen and mourners lined the street as hearses carrying the bodies of eight servicemen killed in Afghanistan on 10.07.09 passed through Wootton Bassett in Wiltshire on the 14.07.09. The town has become the centre of mourning for Britain’s modern-day war dead.","","","https://www.iwm.org.uk/sites/default/files/2018-12/iwm_2009_052_058.jpg","4607840","/host_dir/MW-TNAUKGWA-41399-000-20200327201751-www.gov.uk-00035.warc.gz","210273505"
"20200327212336/V33Uk3qkS/w5xrToVFQUMA==","Mon Oct 16 13:06:06 GMT 2023","","THE WOMEN'S LAND ARMY IN BRITAIN, 1915-1918 (Q 30694) Members of the Women's Land Army Forestry Corps prepare a meal in an area surrounded by fallen tree trunks in the United Kingdom during the First World War. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/205214427","","","https://media.iwm.org.uk/ciim5/57/387/large_000000.jpg","472800","/host_dir/MW-TNAUKGWA-41399-000-20200327211003-www.gov.uk-00038.warc.gz","388503045"
"20200327213756/tGD4BRBekl5ckyQrv5MUMQ==","Mon Oct 16 12:53:32 GMT 2023","","OLIVE EDIS; IWM PHOTOGRAPHER OF THE WOMEN'S SERVICES IN FRANCE 1919 (Q 8027) Women's Army Auxiliary Corps (WAAC) gardeners tending the graves of the war dead at Etaples. The wooden crosses would later be replaced by white headstones. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/205194668","","","https://media.iwm.org.uk/ciim5/37/678/large_000000.jpg","463200","/host_dir/MW-TNAUKGWA-41399-000-20200327212645-www.gov.uk-00039.warc.gz","359386970"
"20200327144705/XBCzJtrx40aWtEP1CdkKEQ==","Mon Oct 16 13:01:18 GMT 2023","Andrew Tunnard","After Hours: New Perspectives on KindertransportMarking the 80th Anniversary year of the first Kindertransport, this special event explored first hand stories from one of Britain's most high profile rescue efforts, which brought ten thousant children to the UK at the outbreak of the Second World War. The evening provided an opportunity to discuss how the themes of identity, belonging and our collective responsibility to strangers still resonate today.By linking these themes back to some of the objects under consideration for our new Kindertransport displays, we shared the vision for our new Second World War and Holocaust galleries due to open in 2020.Photographed 28th March, 2018.","","","https://www.iwm.org.uk/sites/default/files/2018-05/iwm_2018_025_0030.jpg","4099440","/host_dir/MW-TNAUKGWA-41399-000-20200327143824-www.gov.uk-00010.warc.gz","176637676"
"20200327143609/mu1mg3KM0P9RbXL6qQXiXw==","Mon Oct 16 13:13:28 GMT 2023","Richard Ash","IWM Institute for the Public Understanding of War and Conflict-Pilot launch at IWM London on the Roof terrace event space. Photographed 12th June 2018.(l-r) Rana Mitter, IWM Associate and Professor of History and Politics at University of Oxford, Neil Bartlett ( Director/Author), Journalist Mark Urban (Chair) Dr Lina Khatib (Chatham House/IWM Associate), Jonathan Cohen, (Executive Director Concilliation Resources)""IWM is launching IWM Institute for the Public Understanding of War and Conflict to incorporate all current and future activity within the museums that extends beyond the permanent galleries and collections. The Institute will provide a focus for our activities and enable us to demonstrate our impact on audiences and society in a more effective manner.""","","","https://www.iwm.org.uk/sites/default/files/2018-07/iwm_2018_057_0087.jpg","4077120","/host_dir/MW-TNAUKGWA-41399-000-20200327142321-www.gov.uk-00009.warc.gz","350982537"
"20200327202437/stIYsEYrBy7jN4jqwfOEug==","Mon Oct 16 12:40:40 GMT 2023","","MUNITIONS PRODUCTION IN BRITAIN, 1941 (P 126) Three war workers transport a large bomb on a wheelbarrow as it leaves a munitions factory, somewhere in Britain. The barrow is being pushed by a male worker, whilst two female workers pull from the front of the barrow, using ropes. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/205202665","","","https://media.iwm.org.uk/ciim5/45/628/large_000000.jpg","484800","/host_dir/MW-TNAUKGWA-41399-000-20200327201751-www.gov.uk-00035.warc.gz","157635059"
"20200327204725/3ZuHf3SvELhRL3A0IUt6xw==","Mon Oct 16 13:06:52 GMT 2023","","miniature flag, Union Jack (EPH 2762) Union flag acquired by Maud Andrews (n�e Wisden) during the Armistice Day (11 November 1918) celebrations in London. Mrs Maud A M Andrews served in the Women's Army Auxiliary Corps (as Controller of Recruiting) during the First World War. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/30082493","","","https://media.iwm.org.uk/ciim5/195/676/large_000000.jpg","640000","/host_dir/MW-TNAUKGWA-41399-000-20200327203254-www.gov.uk-00036.warc.gz","397312345"
"20200327221317/+U/GGw9mYFv16sHMqv09GQ==","Mon Oct 16 13:16:05 GMT 2023","","Other Mothers' Sons (Art.IWM ART 16420) image: lines of Gulf war soldiers in formation, with only their heads and shoulders visible. The different helmets andheadgear reflect the different nationalities of the soldiers involved, with British and American style helmets amongst them. All arewearing desert-style uniform. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/5755","","","https://media.iwm.org.uk/ciim5/176/433/large_000000.jpg","467200","/host_dir/MW-TNAUKGWA-41399-000-20200327220704-www.gov.uk-00042.warc.gz","348104830"
"20200327204853/pEnqyrupxgGvs6kxHTDQbg==","Mon Oct 16 13:07:03 GMT 2023","","Bomb, Mortar 4 in Stokes, Chemical (Sectioned) (MUN 3202) First World War period British sectioned 4-inch 'Stokes' mortar gas shell. The pistol on the top ignited the fuze, which detonated the bursting tube running through the centre of the shell. This caused the casing to burst open and release the gas. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/30023642","","","https://media.iwm.org.uk/ciim5/249/416/large_000000.jpg","640000","/host_dir/MW-TNAUKGWA-41399-000-20200327203254-www.gov.uk-00036.warc.gz","427183043"
"20200327135350/Zb8MNbPTRxfvPtirfXQ1oA==","Mon Oct 16 12:44:19 GMT 2023","Neil Turner","Photo: © Neil Turner | 22.04.2009The RV Cefas Endeavour arrives in the Pool of London through a raised Tower Bridge to moor alongside World War Two battleship HMS Belfast. The ship is in London so that members of Parliament and other opinion formers can visit it and find out about the vital work that it does supporting scientific research into marine and environmental issues around the coastline.","","","https://www.cefas.co.uk/media/13ubf0sl/31217140601_e963253dda_o.jpg","2457600","/host_dir/MW-TNAUKGWA-41399-000-20200327134924-www.gov.uk-00007.warc.gz","132609824"
"20200327211741/HHldUkaTYEG9PQkedcwXAA==","Mon Oct 16 13:05:35 GMT 2023","","THE LEEDS PALS BATTALION, 1914 (Q 111826) A group of 'Leeds Pals' photographed at their training camp in the Yorkshire Dales shortly after enlisting on the outbreak of the First World War. Albert Knowles is on the right (pipe in mouth). A local benefactor gave the pipes, but the unifoms did not arrive until November. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/205022445","","","https://media.iwm.org.uk/ciim5/8/745/large_000000.jpg","508800","/host_dir/MW-TNAUKGWA-41399-000-20200327211003-www.gov.uk-00038.warc.gz","251542606"
"20230908135120/Zb8MNbPTRxfvPtirfXQ1oA==","Wed Oct 18 14:18:13 GMT 2023","Neil Turner","Photo: © Neil Turner | 22.04.2009The RV Cefas Endeavour arrives in the Pool of London through a raised Tower Bridge to moor alongside World War Two battleship HMS Belfast. The ship is in London so that members of Parliament and other opinion formers can visit it and find out about the vital work that it does supporting scientific research into marine and environmental issues around the coastline.","","","https://www.cefas.co.uk/media/13ubf0sl/31217140601_e963253dda_o.jpg","2457600","/host_dir/MW-TNAUKGWA-64115-000-20230908132629-www.gov.uk-00001.warc.gz","449152791"
"20200327173533/4pMqdsJ6okGRW411fTYtAg==","Mon Oct 16 12:51:44 GMT 2023","","","","","https://digital.nhs.uk/webfiles/1585305223913/images/icon/war.svg","","/host_dir/MW-TNAUKGWA-41399-000-20200327173138-www.gov.uk-00025.warc.gz","94568718"
"20200327144846/usNSqLiQaIAG5n+FEFcifg==","Mon Oct 16 13:01:28 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/2017-11/cabinet20war20rooms20during20the20second20world20war20h_007211.jpg","361200","/host_dir/MW-TNAUKGWA-41399-000-20200327143824-www.gov.uk-00010.warc.gz","214056614"
"20200327140222/LHGOG8tG1y9mkvpZPkiu1A==","Mon Oct 16 12:45:18 GMT 2023","","","","","https://www.nationalarchives.gov.uk/wp-content/uploads/2015/11/Cold-War.jpg","71460","/host_dir/MW-TNAUKGWA-41399-000-20200327134924-www.gov.uk-00007.warc.gz","355593452"
"20200327144907/g42gdWFK+XJzBAGozzALhA==","Mon Oct 16 13:01:30 GMT 2023","","Mounds (Art.IWM ART 16793) In 2002, IWM commissioned Paul Seawright to respond to the War in Afghanistan, which had started the previous October. He was interested in how an artist might engage with conflict in a way that was different to the dramatic spectacles of photojournalism. The resulting photographs of minefields show a seemingly empty landscape, which in reality is both lethal and inaccessible. He says that he had�... Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/24531","","","https://media.iwm.org.uk/ciim5/560/475/large_000000.jpg","512000","/host_dir/MW-TNAUKGWA-41399-000-20200327143824-www.gov.uk-00010.warc.gz","229098739"
"20200327134425/4bdDKG6JIETExe9x55lAIg==","Mon Oct 16 12:38:19 GMT 2023","","","","","https://www.nationalarchives.gov.uk/wp-content/uploads/2015/11/world-war-two.jpg","71460","/host_dir/MW-TNAUKGWA-41399-000-20200327134239-www.gov.uk-00006.warc.gz","115549330"
"20200327134846/WnGIz6UWja8ZHXGv31STaQ==","Mon Oct 16 12:38:42 GMT 2023","Central Office of Information","","","","https://www.nationalarchives.gov.uk/wp-content/uploads/2015/11/art-of-war.jpg","71460","/host_dir/MW-TNAUKGWA-41399-000-20200327134239-www.gov.uk-00006.warc.gz","493490990"
"20200327134926/We9QlTbr5ZWNaWQTF7T/rA==","Mon Oct 16 12:43:50 GMT 2023","","","","","https://www.nationalarchives.gov.uk/wp-content/uploads/2015/11/First-World-War.jpg","71460","/host_dir/MW-TNAUKGWA-41399-000-20200327134924-www.gov.uk-00007.warc.gz","613313"
"20200327150425/w6kTnoUQNwkMJcfBjqHpxQ==","Mon Oct 16 12:43:08 GMT 2023","","","","","https://www.museumoflondon.org.uk/application/files/6714/5564/3250/docklands-at-war.jpg","1520000","/host_dir/MW-TNAUKGWA-41399-000-20200327150409-www.gov.uk-00012.warc.gz","24261145"
"20200327152336/iDDWJKQt2Qh7ONnYY/c8IA==","Mon Oct 16 12:48:22 GMT 2023","","","","","https://northyorkmoorsnationalpark.files.wordpress.com/2014/04/lastingham-war-memorial-restoration1.jpg","32240","/host_dir/MW-TNAUKGWA-41399-000-20200327151721-www.gov.uk-00014.warc.gz","338042278"
"20200327152338/WokPHm7+Tctr49kT0zeYqQ==","Mon Oct 16 12:48:23 GMT 2023","","","","","https://northyorkmoorsnationalpark.files.wordpress.com/2014/04/hinderwell-war-memorial-renovation1.jpg","32604","/host_dir/MW-TNAUKGWA-41399-000-20200327151721-www.gov.uk-00014.warc.gz","342349420"
"20200327152345/PlPlINkZCfBdxjSnUBAH3A==","Mon Oct 16 12:48:24 GMT 2023","","","","","https://northyorkmoorsnationalpark.files.wordpress.com/2014/04/sneaton-war-memorial-cleaning1.jpg","32448","/host_dir/MW-TNAUKGWA-41399-000-20200327151721-www.gov.uk-00014.warc.gz","345618307"
"20200327154535/s0uNkCkUqXNo4PmHFIHdHg==","Mon Oct 16 12:56:36 GMT 2023","","","","","https://www.nsandi.com/sites/all/themes/nsandi/img/video/video-war-peace.jpg","353562","/host_dir/MW-TNAUKGWA-41399-000-20200327153731-www.gov.uk-00016.warc.gz","212741518"
"20200327161423/OIUbKnQgv1wsiDoNIc35BA==","Mon Oct 16 13:01:00 GMT 2023","","","","","https://ahrc.ukri.org/ahrc/includes/themes/MasterSite/images/headers/world-war.jpg","724500","/host_dir/MW-TNAUKGWA-41399-000-20200327160545-www.gov.uk-00019.warc.gz","410237868"
"20200327201725/hUhqQHGUl1gaet/vSORPKw==","Mon Oct 16 12:56:08 GMT 2023","Gordon McLeod","","","","https://www.iwm.org.uk/sites/default/files/2019-10/churchill_war_rooms_.jpg","7742156","/host_dir/MW-TNAUKGWA-41399-000-20200327195557-www.gov.uk-00034.warc.gz","470298425"
"20200327204806/ePM4QIUovwU5I2dJV405Qg==","Mon Oct 16 13:06:56 GMT 2023","","Gewehr 98 (FIR 7100) The Gewehr 98 was the standard German infantry weapon of the First World War. It is a good example of the type of military rifle designed around the turn of the nineteenth and twentieth centuries, when rifle development reached fever pitch. In common with other armies, the German infantry carried a full length rifle, while other troops were issued with shorter carbines (see FIR 7956 & FIR 7339).... Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/30031799","","","https://media.iwm.org.uk/ciim5/247/323/large_000000.jpg","245600","/host_dir/MW-TNAUKGWA-41399-000-20200327203254-www.gov.uk-00036.warc.gz","406451729"
"20200327221901/i//pZ/2FT0TLEJtERDGjtQ==","Mon Oct 16 12:49:15 GMT 2023","","buttons, luminous, British (EPH 235) In the early days of the Second World War, in Britain, more civilians died in accidents in the 'Blackout' than were killed by enemy action. These buttons, which are luminous, were one of a number of commercially produced devices, intended to be worn at night. One of the most famous slogans that appeared on Ministry of Information posters at this period exhorted people to ' Wear Something White At ... Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/30080681","","","https://www.iwm.org.uk/sites/default/files/2018-06/2_62.jpg","118650","/host_dir/MW-TNAUKGWA-41399-000-20200327221636-www.gov.uk-00043.warc.gz","80680865"
"20200327125020/D86du2/hM+mZpxtfOj0c6Q==","Mon Oct 16 12:43:17 GMT 2023","","","","","https://www.nationalarchives.gov.uk/wp-content/themes/first-world-war/img/thumb-news.jpg","186624","/host_dir/MW-TNAUKGWA-41399-000-20200327123439-www.gov.uk-00001.warc.gz","389930941"
"20200327125059/M7hQwsX6SqVrm4BOcB0w7w==","Mon Oct 16 12:43:21 GMT 2023","","","","","https://www.nationalarchives.gov.uk/wp-content/themes/first-world-war/img/menu-link.png","156","/host_dir/MW-TNAUKGWA-41399-000-20200327123439-www.gov.uk-00001.warc.gz","399560359"
